manufacturer,range,model,capcode,derivative,introduced,discontinued,doors,drivetrain,transmission,fueltype,bodystyle
"RENAULT","TWINGO","TWINGO HATCHBACK SPECIAL EDITION","R1TW09ITS5HPTA  2","0.9 TCE Iconic 5dr Auto [Tech/Sunroof]","Tue Aug 01 00:00:00 BST 2017","Mon Jul 02 00:00:00 BST 2018","5","R","A","P","Hatchback"
"RENAULT","TWINGO","TWINGO HATCHBACK SPECIAL EDITION","R1TW10TCR5HPIM  2","1.0 SCE The Colour Run 5dr","Wed Jun 01 00:00:00 BST 2016","Sat Dec 31 00:00:00 GMT 2016","5","R","M","P","Hatchback"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20SRP2CPTA4 1","C200 4Matic Sport Premium 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Sun Apr 01 00:00:00 BST 2018","2","4","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20PPS2CPTA4 1","C200 4Matic Sport Premium Plus 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Sun Apr 01 00:00:00 BST 2018","2","4","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20LMA2CPTM  1","C200 AMG Line 2dr","Tue Dec 01 00:00:00 GMT 2015","Fri Jun 01 00:00:00 BST 2018","2","R","M","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20LMA2CPTA  1","C200 AMG Line 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Wed Nov 30 00:00:00 GMT 2016","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20LM92CPTA  1","C200 AMG Line 2dr 9G-Tronic","Thu Dec 01 00:00:00 GMT 2016","Fri Jun 01 00:00:00 BST 2018","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20LAP2CPTA  1","C200 AMG Line Premium 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Wed Nov 30 00:00:00 GMT 2016","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20LP92CPTA  1","C200 AMG Line Premium 2dr 9G-Tronic","Thu Dec 01 00:00:00 GMT 2016","Fri Jun 01 00:00:00 BST 2018","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC203R92CPTA  1","C300 Sport Premium 2dr 9G-Tronic","Thu Dec 01 00:00:00 GMT 2016","Fri Jun 01 00:00:00 BST 2018","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20PLT2CPTA  1","C200 AMG Line Premium Plus 2dr 9G-Tronic","Thu Dec 01 00:00:00 GMT 2016","Fri Jun 01 00:00:00 BST 2018","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20LMA2CPTA4 1","C200 4Matic AMG Line 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Fri Jun 01 00:00:00 BST 2018","2","4","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20LAP2CPTA4 1","C200 4Matic AMG Line Premium 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Fri Jun 01 00:00:00 BST 2018","2","4","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20PLL2CPTA4 1","C200 4Matic AMG Line Premium Plus 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Fri Jun 01 00:00:00 BST 2018","2","4","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20S3 2CPTA  1","C300 Sport 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Wed Nov 30 00:00:00 GMT 2016","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20S392CPTA  1","C300 Sport 2dr 9G-Tronic","Thu Dec 01 00:00:00 GMT 2016","Fri Jun 01 00:00:00 BST 2018","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20PLL2CPTA  1","C200 AMG Line Premium Plus 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Wed Nov 30 00:00:00 GMT 2016","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20PPS2CPTA  1","C200 Sport Premium Plus 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Wed Nov 30 00:00:00 GMT 2016","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20PS92CPTA  1","C200 Sport Premium Plus 2dr 9G-Tronic","Thu Dec 01 00:00:00 GMT 2016","Fri Jun 01 00:00:00 BST 2018","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20SPO2CPTA4 1","C200 4Matic Sport 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Sun Apr 01 00:00:00 BST 2018","2","4","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20SPO2CPTM  1","C200 Sport 2dr","Tue Dec 01 00:00:00 GMT 2015","Fri Jun 01 00:00:00 BST 2018","2","R","M","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20SPO2CPTA  1","C200 Sport 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Wed Nov 30 00:00:00 GMT 2016","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20SP92CPTA  1","C200 Sport 2dr 9G-Tronic","Thu Dec 01 00:00:00 GMT 2016","Fri Jun 01 00:00:00 BST 2018","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20SRP2CPTA  1","C200 Sport Premium 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Wed Nov 30 00:00:00 GMT 2016","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20S9P2CPTA  1","C200 Sport Premium 2dr 9G-Tronic","Thu Dec 01 00:00:00 GMT 2016","Fri Jun 01 00:00:00 BST 2018","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC203RP2CPTA  1","C300 Sport Premium 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Wed Nov 30 00:00:00 GMT 2016","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC20APG2CPTA  1","C300 AMG Line Premium Plus 2dr 9G-Tronic","Thu Dec 01 00:00:00 GMT 2016","Fri Jun 01 00:00:00 BST 2018","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC203PL2CPTA  1","C300 AMG Line Premium Plus 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Wed Nov 30 00:00:00 GMT 2016","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC203L92CPTA  1","C300 AMG Line Premium 2dr 9G-Tronic","Thu Dec 01 00:00:00 GMT 2016","Fri Jun 01 00:00:00 BST 2018","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC203LP2CPTA  1","C300 AMG Line Premium 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Wed Nov 30 00:00:00 GMT 2016","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC203A92CPTA  1","C300 AMG Line 2dr 9G-Tronic","Thu Dec 01 00:00:00 GMT 2016","Fri Jun 01 00:00:00 BST 2018","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC203AL2CPTA  1","C300 AMG Line 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Wed Nov 30 00:00:00 GMT 2016","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC203P92CPTA  1","C300 Sport Premium Plus 2dr 9G-Tronic","Thu Dec 01 00:00:00 GMT 2016","Fri Jun 01 00:00:00 BST 2018","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS COUPE","MECC203PP2CPTA  1","C300 Sport Premium Plus 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Wed Nov 30 00:00:00 GMT 2016","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC2150T2CDTA  1","C250d Sport 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Sun Apr 01 00:00:00 BST 2018","2","R","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC21PLL2CDTA4 1","C220d 4Matic AMG Line Premium Plus 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Fri Jun 01 00:00:00 BST 2018","2","4","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC21LAP2CDTA4 1","C220d 4Matic AMG Line Premium 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Fri Jun 01 00:00:00 BST 2018","2","4","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC21LMA2CDTA4 1","C220d 4Matic AMG Line 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Fri Jun 01 00:00:00 BST 2018","2","4","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC21PLL2CDTA  1","C220d AMG Line Premium Plus 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Fri Jun 01 00:00:00 BST 2018","2","R","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC21LAP2CDTA  1","C220d AMG Line Premium 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Fri Jun 01 00:00:00 BST 2018","2","R","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC21LMA2CDTA  1","C220d AMG Line 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Fri Jun 01 00:00:00 BST 2018","2","R","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC21LMA2CDTM  1","C220d AMG Line 2dr","Tue Dec 01 00:00:00 GMT 2015","Fri Jun 01 00:00:00 BST 2018","2","R","M","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC21PPS2CDTA4 1","C220d 4Matic Sport Premium Plus 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Sun Apr 01 00:00:00 BST 2018","2","4","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC21SRP2CDTA4 1","C220d 4Matic Sport Premium 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Sun Apr 01 00:00:00 BST 2018","2","4","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC21SPO2CDTA4 1","C220d 4Matic Sport 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Sun Apr 01 00:00:00 BST 2018","2","4","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC21PPS2CDTA  1","C220d Sport Premium Plus 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Fri Jun 01 00:00:00 BST 2018","2","R","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC215PP2CDTA  1","C250d AMG Line Premium Plus 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Fri Jun 01 00:00:00 BST 2018","2","R","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC215LP2CDTA  1","C250d AMG Line Premium 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Fri Jun 01 00:00:00 BST 2018","2","R","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC215AL2CDTA  1","C250d AMG Line 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Fri Jun 01 00:00:00 BST 2018","2","R","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC21SRP2CDTA  1","C220d Sport Premium 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Fri Jun 01 00:00:00 BST 2018","2","R","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC21SPO2CDTA  1","C220d Sport 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Fri Jun 01 00:00:00 BST 2018","2","R","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC21SPO2CDTM  1","C220d Sport 2dr","Tue Dec 01 00:00:00 GMT 2015","Fri Jun 01 00:00:00 BST 2018","2","R","M","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC215PP2CDTA4 1","C250d 4Matic AMG Line Premium Plus 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Fri Jun 01 00:00:00 BST 2018","2","4","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC215AL2CDTA4 1","C250d 4Matic AMG Line 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Fri Jun 01 00:00:00 BST 2018","2","4","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC2150L2CDTA4 1","C250d 4Matic Sport Premium Plus 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Sun Apr 01 00:00:00 BST 2018","2","4","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC215LP2CDTA4 1","C250d 4Matic AMG Line Premium 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Fri Jun 01 00:00:00 BST 2018","2","4","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC2150P2CDTA4 1","C250d 4Matic Sport Premium 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Sun Apr 01 00:00:00 BST 2018","2","4","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC2150T2CDTA4 1","C250d 4Matic Sport 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Sun Apr 01 00:00:00 BST 2018","2","4","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC2150L2CDTA  1","C250d Sport Premium Plus 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Sun Apr 01 00:00:00 BST 2018","2","R","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS DIESEL COUPE","MECC2150P2CDTA  1","C250d Sport Premium 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Sun Apr 01 00:00:00 BST 2018","2","R","A","D","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS AMG COUPE","MECC40SAP2CPTA  1","C63 S Premium 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Fri Jun 01 00:00:00 BST 2018","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS AMG COUPE","MECC303CA2CPTA4 1","C43 4Matic 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Fri Jun 01 00:00:00 BST 2018","2","4","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS AMG COUPE","MECC303AP2CPTA4 1","C43 4Matic Premium 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Fri Jun 01 00:00:00 BST 2018","2","4","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS AMG COUPE","MECC30ACP2CPTA4 1","C43 4Matic Premium Plus 2dr Auto","Wed Jun 01 00:00:00 BST 2016","Fri Jun 01 00:00:00 BST 2018","2","4","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS AMG COUPE","MECC40C3A2CPTA  1","C63 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Fri Jun 01 00:00:00 BST 2018","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS AMG COUPE","MECC40C3P2CPTA  1","C63 Premium 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Fri Jun 01 00:00:00 BST 2018","2","R","A","P","Coupe"
"MERCEDES-BENZ","C CLASS","C CLASS AMG COUPE","MECC40C6S2CPTA  1","C63 S 2dr Auto","Tue Dec 01 00:00:00 GMT 2015","Fri Jun 01 00:00:00 BST 2018","2","R","A","P","Coupe"
"LAMBORGHINI","HURACAN","HURACAN SPYDER","L3HU52LP82VPIA","LP 580-2 2dr LDF","Wed Mar 01 00:00:00 GMT 2017","","2","R","A","P","Sports"
"LAMBORGHINI","HURACAN","HURACAN SPYDER","L3HU52L6P2VPIA4","LP 640-4 Performante 2dr LDF","Thu Mar 01 00:00:00 GMT 2018","","2","4","A","P","Sports"
"LAMBORGHINI","HURACAN","HURACAN SPYDER","L3HU52LP42VPIA4","LP 610-4 2dr LDF","Tue Sep 15 00:00:00 BST 2015","","2","4","A","P","Sports"
"RENAULT","CAPTUR","CAPTUR HATCHBACK SPECIAL EDITIONS","R1CP15I1N5HDTM","1.5 dCi 110 Iconic Nav 5dr","Sun Nov 01 00:00:00 GMT 2015","Sat Oct 01 00:00:00 BST 2016","5","F","M","D","Hatchback"
"RENAULT","CAPTUR","CAPTUR HATCHBACK SPECIAL EDITIONS","R1CP15IN25HDTM","1.5 dci 110 Iconic II Nav 5dr","Fri Jul 01 00:00:00 BST 2016","Tue Jul 11 00:00:00 BST 2017","5","F","M","D","Hatchback"
"RENAULT","CAPTUR","CAPTUR HATCHBACK SPECIAL EDITIONS","R1CP09ICN5HPTM","0.9 TCE 90 Iconic Nav 5dr","Sun Nov 01 00:00:00 GMT 2015","Fri Jun 30 00:00:00 BST 2017","5","F","M","P","Hatchback"
